"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","DTI_CL_CISE","CISE","Value","Flag Codes","Flags"
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",268539.53125,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","F","Mujeres","ICSE93_1_A","Asalariados sector privado",477942,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","F","Mujeres","ICSE93_1_B","Asalariados sector público",642745.375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL13","Región Metropolitana de Santiago","F","Mujeres","ICSE93_7","Personal de servicio doméstico",221416.78125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","ICSE93_T","Total",396979.5,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","ICSE93_2","Empleadores",850484.5,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",237051.546875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",390723.59375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",590328.6875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",160899.53125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","ICSE93_T","Total",455845.1875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","ICSE93_2","Empleadores",990883,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",286942.9375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","ICSE93_1_A","Asalariados sector privado",419819.0625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","ICSE93_1_B","Asalariados sector público",820141.3125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres","ICSE93_7","Personal de servicio doméstico",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","ICSE93_T","Total",308346.46875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",167377.828125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","ICSE93_1_A","Asalariados sector privado",330954.8125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","ICSE93_1_B","Asalariados sector público",449616.15625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres","ICSE93_7","Personal de servicio doméstico",160801.4375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","ICSE93_T","Total",314718.28125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","ICSE93_2","Empleadores",638313.8125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",192085.640625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",314306.15625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",493735.09375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",132782.328125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","ICSE93_T","Total",345542.09375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","ICSE93_2","Empleadores",623131.8125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",224109.640625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","ICSE93_1_A","Asalariados sector privado",330686.5,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","ICSE93_1_B","Asalariados sector público",647805.375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","M","Hombres","ICSE93_7","Personal de servicio doméstico",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","ICSE93_T","Total",267038.125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",140260.703125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","ICSE93_1_A","Asalariados sector privado",275198.78125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","ICSE93_1_B","Asalariados sector público",420888.3125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL07","Región del Maule","F","Mujeres","ICSE93_7","Personal de servicio doméstico",128237.3359375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","ICSE93_T","Total",303233.59375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",180982.9375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",292243.25,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",641694.625,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","M","Hombres","ICSE93_T","Total",323572.65625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","M","Hombres","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",215270.609375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","M","Hombres","ICSE93_1_A","Asalariados sector privado",300977.5625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","M","Hombres","ICSE93_1_B","Asalariados sector público",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","F","Mujeres","ICSE93_T","Total",273538.15625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","F","Mujeres","ICSE93_2","Empleadores",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",131538.828125,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","F","Mujeres","ICSE93_1_A","Asalariados sector privado",272892.21875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","F","Mujeres","ICSE93_1_B","Asalariados sector público",649077.625,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL16","Región de Ñuble","F","Mujeres","ICSE93_7","Personal de servicio doméstico",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL08","Región del Biobío","_T","Ambos sexos","ICSE93_T","Total",393770.84375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL08","Región del Biobío","_T","Ambos sexos","ICSE93_2","Empleadores",986076.8125,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL08","Región del Biobío","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",220595.765625,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL08","Región del Biobío","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",403359.09375,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL08","Región del Biobío","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",523660.21875,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL08","Región del Biobío","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",138026.328125,,
"ESI_YRMEDIO_OCU","Ingreso medio real de la población ocupada (proyecciones base 2002)","2010","2010","CHL08","Región del Biobío","M","Hombres","ICSE93_T","Total",442158.5625,,
